material,process,sub_process,power,velocity,hatch_spacing,melt_pool_depth,melt_pool_width,melt_pool_length,depth_over_length,depth_over_width,length_over_width,energy_joules_over_mm,energy_joules_over_mm_cubed,layer_thickness,beam_diameter,absorption_coefficient,absorption_coefficient_2,density,specific_heat_capacity,k,melting_temperature,minimal_absorptivity,melt_pool_shape,spatter,weight_percent_Y,weight_percent_Zn,weight_percent_Mg,weight_percent_Si,weight_percent_Al,weight_percent_Sn,weight_percent_Zr,weight_percent_W,weight_percent_Ti,weight_percent_V,weight_percent_Co,weight_percent_Cu,weight_percent_Ta,weight_percent_Nb,weight_percent_Ni,weight_percent_Cr,weight_percent_Fe,weight_percent_Mn,weight_percent_Mo,D10,D50,D90,paper_id,paper_url,porosity,relative_density,comments,
SS316L,PBF,SLM,150,180,,130,130,,2.6,1,0,0.8333333333,,50,95,0.7304490346,0.1704927226,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307117,,,,1415
SS316L,PBF,SLM,150,220,,130,130,,2.6,1,0,0.6818181818,,50,95,0.5976330542,0.1973201327,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307118,,,,1415
SS316L,PBF,SLM,150,250,,130,130,,2.6,1,0,0.6,,50,95,0.5259015445,0.2174406904,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307119,,,,1415
SS316L,PBF,SLM,150,280,,130,130,,2.6,1,0,0.5357142857,,50,95,0.469557726,0.237561248,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307120,,,,1415
SS316L,PBF,SLM,150,340,,130,130,,2.6,1,0,0.4411764706,,50,95,0.3867128839,0.2778023632,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307121,,,,1415
SS316L,PBF,SLM,150,370,,130,130,,2.6,1,0,0.4054054054,,50,95,0.3553157768,0.2979229209,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307122,,,,1415
SS316L,PBF,SLM,180,130,,160,160,,3.2,1,0,1.384615385,,50,95,1.213606993,0.1611066846,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307123,,,,1415
SS316L,PBF,SLM,180,180,,160,160,,3.2,1,0,1,,50,95,0.876476669,0.2034379038,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307124,,,,1415
SS316L,PBF,SLM,180,250,,160,160,,3.2,1,0,0.72,,50,95,0.6310507672,0.2627016107,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307125,,,,1415
SS316L,PBF,SLM,180,310,,160,160,,3.2,1,0,0.5806451613,,50,95,0.5089595412,0.3134990737,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307126,,,,1415
SS316L,PBF,SLM,180,340,,160,160,,3.2,1,0,0.5294117647,,50,95,0.4640399176,0.3388978052,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307127,,,,1415
SS316L,PBF,SLM,180,400,,160,160,,3.2,1,0,0.45,,50,95,0.3944067295,0.3896952683,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307128,,,,1415
SS316L,PBF,SLM,220,250,,200,200,,4,1,0,0.88,,50,95,0.7713274464,0.3227887173,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307129,,,,1415
SS316L,PBF,SLM,220,280,,200,200,,4,1,0,0.7857142857,,50,95,0.6887157511,0.3552586865,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307130,,,,1415
SS316L,PBF,SLM,220,370,,200,200,,4,1,0,0.5945945946,,50,95,0.5211608922,0.4526685944,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307131,,,,1415
SS316L,PBF,SLM,220,400,,200,200,,4,1,0,0.55,,50,95,0.4820699395,0.4851385636,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307132,,,,1415
SS316L,PBF,SLM,250,100,,235,235,,4.7,1,0,2.5,,50,95,2.191269388,0.1854785957,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307133,,,,1415
SS316L,PBF,SLM,250,130,,235,235,,4.7,1,0,1.923076923,,50,95,1.685573903,0.2249279848,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307134,,,,1415
SS316L,PBF,SLM,250,220,,235,235,,4.7,1,0,1.136363636,,50,95,0.9960032799,0.3432761523,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307135,,,,1415
SS316L,PBF,SLM,250,310,,235,235,,4.7,1,0,0.8064516129,,50,95,0.7068234886,0.4616243198,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307136,,,,1415
SS316L,PBF,SLM,250,340,,235,235,,4.7,1,0,0.7352941176,,50,95,0.644495568,0.501073709,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307137,,,,1415
SS316L,PBF,SLM,250,370,,235,235,,4.7,1,0,0.6756756757,,50,95,0.5921929613,0.5405230982,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307138,,,,1415
SS316L,PBF,SLM,275,130,,270,270,,5.4,1,0,2.115384615,,50,95,1.854139065,0.2615273571,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307139,,,,1415
SS316L,PBF,SLM,275,250,,270,270,,5.4,1,0,1.1,,50,95,0.964139879,0.4508922179,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307140,,,,1415
SS316L,PBF,SLM,275,310,,270,270,,5.4,1,0,0.8870967742,,50,95,0.7775446953,0.5455746483,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307141,,,,1415
SS316L,PBF,SLM,275,340,,270,270,,5.4,1,0,0.8088235294,,50,95,0.7089218101,0.5929158635,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307142,,,,1415
SS316L,PBF,SLM,320,130,,310,310,,6.2,1,0,2.461538462,,50,95,2.157540813,0.2880337491,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307143,,,,1415
SS316L,PBF,SLM,320,250,,310,310,,6.2,1,0,1.28,,50,95,1.121902571,0.5025587773,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307144,,,,1415
SS316L,PBF,SLM,320,280,,310,310,,6.2,1,0,1.142857143,,50,95,1.00167652,0.5561900343,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307145,,,,1415
SS316L,PBF,SLM,320,370,,310,310,,6.2,1,0,0.8648648649,,50,95,0.7580380768,0.7170838055,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307146,,,,1415
SS316L,PBF,SLM,320,400,,310,310,,6.2,1,0,0.8,,50,95,0.7012279646,0.7707150626,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307147,,,,1415
SS316L,PBF,SLM,350,100,,340,340,,6.8,1,0,3.5,,50,95,3.067746057,0.2523988502,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307148,,,,1415
SS316L,PBF,SLM,350,160,,340,340,,6.8,1,0,2.1875,,50,95,1.917321857,0.3703668871,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307149,,,,1415
SS316L,PBF,SLM,350,280,,340,340,,6.8,1,0,1.25,,50,95,1.095634694,0.606302961,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307150,,,,1415
SS316L,PBF,SLM,350,310,,340,340,,6.8,1,0,1.129032258,,50,95,0.9896305997,0.6652869795,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307151,,,,1415
SS316L,PBF,SLM,350,340,,340,340,,6.8,1,0,1.029411765,,50,95,0.9022782521,0.7242709979,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307152,,,,1415
SS316L,PBF,SLM,350,370,,340,340,,6.8,1,0,0.9459459459,,50,95,0.8291478615,0.7832550164,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307153,,,,1415
SS316L,PBF,SLM,350,400,,340,340,,6.8,1,0,0.875,,50,95,0.7669753721,0.8422390349,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307154,,,,1415
SS316L,PBF,SLM,375,100,,380,380,,7.6,1,0,3.75,,50,95,3.286904082,0.2874154387,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307155,,,,1415
SS316L,PBF,SLM,375,130,,380,380,,7.6,1,0,2.884615385,,50,95,2.528399712,0.3561825043,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307156,,,,1415
SS316L,PBF,SLM,375,180,,380,380,,7.6,1,0,2.083333333,,50,95,1.826006013,0.4707942803,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307157,,,,1415
SS316L,PBF,SLM,375,220,,380,380,,7.6,1,0,1.704545455,,50,95,1.49400492,0.562483701,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307158,,,,1415
SS316L,PBF,SLM,375,250,,380,380,,7.6,1,0,1.5,,50,95,1.314715004,0.6312507666,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307159,,,,1415
SS316L,PBF,SLM,375,310,,380,380,,7.6,1,0,1.209677419,,50,95,1.060274091,0.7687848978,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307160,,,,1415
SS316L,PBF,SLM,375,340,,380,380,,7.6,1,0,1.102941176,,50,95,0.9667044942,0.8375519634,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307161,,,,1415
SS316L,PBF,SLM,375,370,,380,380,,7.6,1,0,1.013513514,,50,95,0.8883671576,0.906319029,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307162,,,,1415
SS316L,PBF,SLM,375,400,,380,380,,7.6,1,0,0.9375,,50,95,0.8216871628,0.9750860946,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307163,,,,1415
SS316L,PBF,SLM,100,400,105,129.28,119.71,,4.309333333,1.079943196,0,0.25,,30,37.5,1.406263994,0.4099725196,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000889,,,,1415
SS316L,PBF,SLM,100,500,105,98.86,109.71,,3.295333333,0.9011029077,0,0.2,,30,37.5,1.125011195,0.4212519154,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000890,,,,1415
SS316L,PBF,SLM,100,600,105,75.14,100.29,,2.504666667,0.749227241,0,0.1666666667,,30,37.5,0.9375611398,0.4168369898,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000891,,,,1415
SS316L,PBF,SLM,100,700,105,49.14,79,,1.638,0.6220253165,0,0.1428571429,,30,37.5,0.8035794252,0.3054278849,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000892,,,,1415
SS316L,PBF,SLM,100,800,105,45.57,80.14,,1.519,0.5686298977,0,0.125,,30,37.5,0.7031708549,0.3518738183,8000,500,16.3,1688,0.33,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000893,,,,1415
SS316L,PBF,SLM,100,900,105,46,75.71,,1.533333333,0.6075815612,0,0.1111111111,,30,37.5,0.6249889495,0.3505720741,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000894,,,,1415
SS316L,PBF,SLM,100,1000,105,46.14,72.71,,1.538,0.6345757117,0,0.1,,30,37.5,0.5625055977,0.3564653601,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000895,,,,1415
SS316L,PBF,SLM,100,1100,105,28.86,61,,0.962,0.4731147541,0,0.09090909091,,30,37.5,0.5113687251,0.278685175,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000896,,,,1415
SS316L,PBF,SLM,200,400,105,305.71,144.29,,10.19033333,2.118719246,0,0.5,,30,37.5,2.812605704,0.2893011669,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000897,,,,1415
SS316L,PBF,SLM,200,500,105,287.71,157.71,,9.590333333,1.824297762,0,0.4,,30,37.5,2.250100106,0.4154368687,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000898,,,,1415
SS316L,PBF,SLM,200,600,105,265.86,133.71,,8.862,1.988332959,0,0.3333333333,,30,37.5,1.875044564,0.3576727518,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000899,,,,1415
SS316L,PBF,SLM,200,700,105,198.86,126,,6.628666667,1.578253968,0,0.2857142857,,30,37.5,1.60715885,0.3669533325,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000900,,,,1415
SS316L,PBF,SLM,200,800,105,128.43,141.43,,4.281,0.9080817365,0,0.25,,30,37.5,1.406263994,0.5168933724,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000901,,,,1415
SS316L,PBF,SLM,200,900,105,144,135.71,,4.8,1.06108614,0,0.2222222222,,30,37.5,1.250055615,0.532321543,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000902,,,,1415
SS316L,PBF,SLM,200,1000,105,97.86,129.33,,3.262,0.7566689863,0,0.2,,30,37.5,1.125011195,0.5349770437,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000903,,,,1415
SS316L,PBF,SLM,200,1100,105,84.14,120.86,,2.804666667,0.6961773953,0,0.1818181818,,30,37.5,1.02273745,0.5129484738,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000904,,,,1415
SS316L,PBF,SLM,300,400,105,571.14,170.86,,19.038,3.342736744,0,0.75,,30,37.5,4.218869698,0.2644151108,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000905,,,,1415
SS316L,PBF,SLM,300,500,105,469.43,159.14,,15.64766667,2.949792635,0,0.6,,30,37.5,3.375111302,0.2817269764,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000906,,,,1415
SS316L,PBF,SLM,300,600,105,445.14,141.71,,14.838,3.141203867,0,0.5,,30,37.5,2.812605704,0.2662123115,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000907,,,,1415
SS316L,PBF,SLM,300,700,105,360.86,145.14,,12.02866667,2.4862891,0,0.4285714286,,30,37.5,2.410815991,0.3203828065,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000908,,,,1415
SS316L,PBF,SLM,300,800,105,350.43,138,,11.681,2.539347826,0,0.375,,30,37.5,2.109434849,0.3287244558,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000909,,,,1415
SS316L,PBF,SLM,300,900,105,305,124.29,,10.16666667,2.45393837,0,0.3333333333,,30,37.5,1.875044564,0.2996695965,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000910,,,,1415
SS316L,PBF,SLM,300,1000,105,227.71,120.29,,7.590333333,1.893008563,0,0.3,,30,37.5,1.687516793,0.310144448,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000911,,,,1415
SS316L,PBF,SLM,300,1100,105,201.14,112,,6.704666667,1.795892857,0,0.2727272727,,30,37.5,1.534106175,0.2952374419,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000912,,,,1415
SS316L,PBF,SLM,400,400,105,749.71,190.57,,24.99033333,3.934039985,0,1,,30,37.5,5.625211408,0.2435476758,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000913,,,,1415
SS316L,PBF,SLM,400,500,105,623.71,200.57,,20.79033333,3.109687391,0,0.8,,30,37.5,4.500122497,0.3281352928,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000914,,,,1415
SS316L,PBF,SLM,400,600,105,532.57,182.57,,17.75233333,2.917072904,0,0.6666666667,,30,37.5,3.750089128,0.3238384924,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000915,,,,1415
SS316L,PBF,SLM,400,700,105,496.86,147.71,,16.562,3.3637533,0,0.5714285714,,30,37.5,3.214395417,0.2484964952,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000916,,,,1415
SS316L,PBF,SLM,400,800,105,454.57,147.14,,15.15233333,3.089370667,0,0.5,,30,37.5,2.812605704,0.2788838068,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000917,,,,1415
SS316L,PBF,SLM,400,900,105,409.86,136.29,,13.662,3.007263923,0,0.4444444444,,30,37.5,2.500111229,0.2683570552,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000918,,,,1415
SS316L,PBF,SLM,400,1000,105,356.86,123.14,,11.89533333,2.898002274,0,0.4,,30,37.5,2.250100106,0.2433423127,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000919,,,,1415
SS316L,PBF,SLM,400,1100,105,313.57,114.29,,10.45233333,2.743634614,0,0.3636363636,,30,37.5,2.045552616,0.2302399907,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000920,,,,1415
SS316L,PBF,SLM,500,400,105,911.43,188,,30.381,4.848031915,0,1.25,,30,37.5,7.031475402,0.1899096465,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000921,,,,1415
SS316L,PBF,SLM,500,500,105,885.86,182,,29.52866667,4.867362637,0,1,,30,37.5,5.625211408,0.218084603,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000922,,,,1415
SS316L,PBF,SLM,500,600,105,799.29,163.71,,26.643,4.882352941,0,0.8333333333,,30,37.5,4.687650268,0.2102523135,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,20,https://www.sciencedirect.com/science/article/pii/S2214860421000923,,,,1415
